STOCK_CODE,COMPANY,SECTOR,SECOND_SECTOR,STOCK_PRICE,STOCK_TYPE,VALUATION,STOCK_AVAILABLE_AMOUNT,AVG_21_NEGOCIATION,DIVIDEND_PERIOD,DIVIDEND_LAST_PRICE,DIVIDEND_TOTAL_VALUE_SHARED,NET_PROFIT,DIVIDEND_YELD,AVG_PAYOUT_12_MONTHS,AVG_PAYOUT_5_YEARS,MAJOR_SHARE_HOLDER
STBP3,"SBPAR - SANTOS BRASIL PARTICIPAÇÕES S.A.",Transporte,"Serviços de Apoio e Armazenagem",4.280000,ON,2851840000.000000,666318000.000000,6559120.000000,0,0.003000,2798264.000000,19614000.000000,0.001000,0.142667,0.000000,"Ascesefundo de Investimento em Ações"
SUBA3," - SUBMARINO S/A",,,84.000000,ON,4450230000.000000,52979000.000000,0.000000,0,0.000000,0.000000,71836000.000000,0.000000,0.000000,0.000000,
SULA3,"Sul America - SUL AMERICA S/A","Previdência e Seguros",Seguradoras,12.000000,ON,14189500000.000000,1182460000.000000,329.000000,0,0.054700,227467569.230769,924087000.000000,0.016000,0.246154,0.000000,"Isabelle Rose Marie de Ségur Lamoignon"
SULT3,"CONSTRUTORA SULTEPA S/A - CONST SULTEPA SA","Construção e Engenharia","Construção Pesada",0.560000,ON,7056000.000000,12600000.000000,0.000000,0,0.395600,0.000000,41847000.000000,0.000000,0.000000,0.000000,
SUZB3,"Suzano Papel - SUZANO PAPEL E CELULOSE S.A.","Madeira e Papel","Papel e Celulose",37.570000,ON,41545900000.000000,1105830000.000000,220644000.000000,0,0.192200,0.000000,-786344000.000000,0.005000,0.000000,0.000000,"Outros Administradores"
TAMM3,"TAM - TAM S.A.",Transporte,"Transporte Aéreo",52.600000,ON,8234420000.000000,156548000.000000,0.000000,0,0.000000,0.000000,-363003000.000000,0.000000,0.000000,0.000000,
TCNO3,"TECNOSOLO S/A - TECNOSOLO S/A","Construção e Engenharia","Engenharia Consultiva",1.570000,ON,10393400.000000,6620000.000000,20121.000000,0,0.000900,0.000000,-12759000.000000,0.000000,0.000000,0.000000,
TCOC3,"TELE CENTRO OESTE CELULAR PARTICIP. S/A - TCO CELULAR PARTICIPAÇÕES  S/A",,,38.850000,ON,5053140000.000000,130068000.000000,0.000000,0,0.000000,0.000000,339146000.000000,0.000000,0.000000,0.000000,
TCSA3,"TECNISA - TECNISA S.A.","Construção e Engenharia","Construção Civil",1.570000,ON,519971000.000000,331192000.000000,4015800.000000,0,0.161400,0.000000,-388074000.000000,0.000000,0.000000,0.000000,"Lilian Raquel Czeresnia Nigri"
TDBH3,"TELEFÔNICA EMPRESAS S.A - TELEFONICA DATA BRASIL HOLDING SA",,,0.560000,ON,599846000.000000,1071150000000.000000,0.000000,0,0.000000,0.000000,-37944000.000000,0.000000,0.000000,0.000000,
TECN3,"TECHNOS - TECHNOS S.A.","Tecidos, Vestuário e Calçados",Acessórios,2.990000,ON,234733000.000000,78506000.000000,329731.000000,0,0.048600,0.000000,3240000.000000,0.000000,0.000000,0.000000,AcoesTesouraria
TEKA3,"TEKA S.A. - TEKA TECELAGEM KUEHNRICH SA","Tecidos, Vestuário e Calçados","Fios e Tecidos",8.770000,ON,4411310.000000,503000.000000,0.000000,0,0.049800,0.000000,-182527000.000000,0.000000,0.000000,0.000000,"CELL PARTICIPAÇÕES E ADMINISTRAÇÃO LTDA"
TELB3,"TELEBRAS - TELEC. BRASILEIRAS S.A. - TELEBRÁS",Outros,Outros,32.500000,ON,1612160000.000000,49605000.000000,1159.000000,0,0.001200,0.000000,62175000.000000,0.000000,0.000000,0.000000,"Financiadora de Estudos e Projetos FINEP"
TEMP3,"TEMPO PART - TEMPO PARTICIPACOES",Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos",4.150000,ON,668071000.000000,160981000.000000,0.000000,0,0.262200,0.000000,57381000.000000,0.000000,0.000000,0.000000,
TEND3,"Tenda - CONSTRUTORA TENDA S/A","Construção e Engenharia","Construção Civil",33.160000,ON,1730020000.000000,52172000.000000,17563000.000000,0,0.000000,27705078.958449,188509000.000000,0.016000,0.146970,0.000000,
TERI3,"TEREOS - TEREOS INTERNACIONAL S.A.",Alimentos,"Alimentos Diversos",64.280000,ON,1051240000.000000,16354000.000000,0.000000,0,0.020200,0.000000,-119000000.000000,0.000000,0.000000,0.000000,
TESA3,"TERRA SANTA - TERRA SANTA AGRO S.A.",Agropecuária,Agricultura,12.500000,ON,223925000.000000,17914000.000000,503788.000000,0,0.000000,0.000000,22608000.000000,0.000000,0.000000,0.000000,
TGMA3,"Tegma - TEGMA GESTÃO LOGÍSTICA SA",Transporte,"Transporte Rodoviário",28.700000,ON,1894290000.000000,66003000.000000,8383370.000000,0,0.239900,75914944.000000,132256000.000000,0.040000,0.574000,0.000000,"Maria Thereza Moreira Franco"
TIET3,"AES TIETE E - AES TIETE ENERGIA SA","Energia Elétrica","Energia Elétrica",2.070000,ON,4072490000.000000,1967380000.000000,115840.000000,0,0.052700,292956750.000000,226440000.000000,0.075000,1.293750,0.000000,
TIMP3,"TIM PARTICIPAÇÕES S.A. - TIM PARTICIPAÇÕES S.A.","Telefonia Móvel","Telefonia Móvel",11.980000,ON,29004000000.000000,2421030000.000000,52671800.000000,0,0.042700,869927700.000000,2517320000.000000,0.030000,0.345577,0.000000,"TIM Brasil Serviços e Participações S.A."
TLCP3,"TELE LESTE CELULAR PARTICIPAÇÕES SA - TELE LESTE CELULAR PARTICIPAÇÕES SA",,,48.000000,ON,462912000.000000,9644000.000000,0.000000,0,0.000000,0.000000,-92149000.000000,0.000000,0.000000,0.000000,
TMAR3,"TELEMAR - TELEMAR NORTE LESTE SA","Telefonia Fixa","Telefonia Fixa",62.000000,ON,21358800000.000000,344497000.000000,0.000000,0,0.000000,0.000000,128545000.000000,0.000000,0.000000,0.000000,
TMCP3,"TELEMIG CELULAR PARTICIPAÇÕES S.A. - TELEMIG CELULAR PARTICIPAÇÕES S.A.","Telefonia Móvel","Telefonia Móvel",56.000000,ON,2486510000.000000,44402000.000000,0.000000,0,0.000000,0.000000,133838000.000000,0.000000,0.000000,0.000000,
TMGC13,"TELEMIG CELULAR - TELEMIG CELULAR SA","Telefonia Móvel","Telefonia Móvel",966.140000,PN,2291680000.000000,2372000.000000,0.000000,0,0.000000,0.000000,149697000.000000,0.000000,0.000000,0.000000,
TMGC3,"TELEMIG CELULAR - TELEMIG CELULAR SA","Telefonia Móvel","Telefonia Móvel",1500.000000,ON,3558000000.000000,2372000.000000,0.000000,0,0.000000,0.000000,149697000.000000,0.000000,0.000000,0.000000,
TNCP3,"AMAZÔNIA CELULAR - TELE NORTE CELULAR PARTICIPAÇÕES SA","Telefonia Móvel","Telefonia Móvel",184.850000,ON,33019200000.000000,178627000.000000,0.000000,0,0.000000,0.000000,2262380000.000000,0.000000,0.000000,0.000000,
TNEP3,"TELE NORDESTE CELULAR PARTICIPAÇÕES S.A. - TELE NORDESTE CELULAR PARTICIPAÇÕES SA",,,3.010000,ON,0.000000,0.000000,0.000000,0,0.000000,0.000000,217738000.000000,0.000000,0.000000,0.000000,
TNLP3,"TELEMAR - TELE NORTE LESTE PARTICIPAÇÕES SA","Telefonia Fixa","Telefonia Fixa",27.750000,ON,13227300000.000000,476661000.000000,0.000000,0,0.000000,0.000000,373802000.000000,0.000000,0.000000,0.000000,
TOTS3,"TOTVS - TOTVS S.A.","Programas e Serviços","Programas e Serviços",30.120000,ON,4989010000.000000,165638000.000000,17657500.000000,0,0.110000,49764983.283582,110699000.000000,0.010000,0.449552,0.000000,"Harris Associates"
TOYB3,"TEC TOY - TEC TOY S/A","Viagens e Lazer","Brinquedos e Jogos",1.920000,ON,57722900.000000,30064000.000000,2781.000000,0,0.000000,0.000000,-11466000.000000,0.000000,0.000000,0.000000,"Stefano Adolfo Prado Arnhold"
TPIS3,"TRIUNFO PARTICIPACOES SA - TRIUNFO PARTICIPACOES E INVESTIMENTOS SA",Transporte,"Exploração de Rodovias",1.710000,ON,300960000.000000,176000000.000000,845434.000000,0,0.194600,34292301.909953,742349000.000000,0.114000,0.046194,0.000000,"Vinci Equities Gestora de Recursos Ltda"
TPRC3,"TIM PARTICIPAÇÕES S.A. - TIM PARTICIPAÇÕES S.A.","Telefonia Móvel","Telefonia Móvel",113.500000,ON,274787000.000000,2421030000.000000,0.000000,0,0.193600,0.000000,2517320000.000000,0.000000,0.000000,0.000000,
TRFO3,"TRAFO - TRAFO EQUIPAMENTOS ELETRICOS S.A.","Equipamentos Elétricos","Equipamentos Elétricos",4.530000,ON,196502000.000000,43378000.000000,0.000000,0,0.000000,0.000000,19048000.000000,0.000000,0.000000,0.000000,
TRIS3,"Trisul - TRISUL S/A","Construção e Engenharia","Construção Civil",4.320000,ON,631230000.000000,146118000.000000,2083160.000000,0,0.083800,12018522.122449,71748000.000000,0.019000,0.167510,0.000000,"Trisul Participações S.A."
TROR3,"TRORION - TRORION SA","Materiais Diversos","Materiais Diversos",2.630000,ON,14202000.000000,5400000.000000,0.000000,0,0.000000,0.000000,-414281000.000000,0.000000,0.000000,0.000000,
TRPL3,"TRANSMISSÃO PAULISTA - CTEEP-CIA TRANSM ENERGIA ELÉTR. PAULISTA","Energia Elétrica","Energia Elétrica",72.960000,ON,12018000000.000000,164721000.000000,53099.000000,0,4.615700,2066530612.342007,1328930000.000000,0.172000,1.555033,0.000000,"Vinci Equities Gestora de Recursos Ltda"
TRPN3,"TARPON INV - TARPON INVESTIMENTOS S.A.","Holdings Diversificadas","Holdings Diversificadas",2.270000,ON,102831000.000000,45300000.000000,95554.000000,0,0.053400,58366648.600000,1977860.000000,0.520000,29.510000,0.000000,"Mangue ParticipaÃ§Ãµes Ltda."
TSEP3,"TELE SUDESTE CELULAR PART SA - TELE SUDESTE CELULAR PARTICIPAÇÕES SA",,,40.000000,ON,3673240000.000000,91831000.000000,0.000000,0,0.000000,0.000000,111150000.000000,0.000000,0.000000,0.000000,
TSPP3,"VIVO PARTICIPAÇÕES - VIVO PARTICIPAÇÕES S/A","Telefonia Móvel","Telefonia Móvel",12.600000,ON,5049000000.000000,400714000.000000,0.000000,0,0.000000,0.000000,2933480000.000000,0.000000,0.000000,0.000000,
TVIT3,"TIVIT - TIVIT TERC. DE PROC., SERV. E TEC. S.A.","Programas e Serviços","Programas e Serviços",19.300000,ON,1717510000.000000,88990000.000000,0.000000,0,0.000000,0.000000,73214000.000000,0.000000,0.000000,0.000000,
TXRX3,"RENAUX - TEXTIL RENAUXVIEW S.A.","Tecidos, Vestuário e Calçados","Fios e Tecidos",3.300000,ON,14054700.000000,4259000.000000,26.000000,0,0.000000,0.000000,-53801000.000000,0.000000,0.000000,0.000000,"D & D ADMINISTRADORA DE BENS LTDA"
UBBR3,"UNIBANCO SA - UNIBANCO UNIAO BANCOS BRAS SA",Financeiros,Bancos,18.000000,ON,49219500000.000000,2734420000.000000,0.000000,0,0.000000,0.000000,33560000.000000,0.000000,0.000000,0.000000,
UCAS3,"UNICASA - UNICASA INDÚSTRIA DE MÓVEIS S.A.","Utilidades Domésticas",Móveis,2.870000,ON,189667000.000000,66086000.000000,264691.000000,0,0.394300,0.000000,-3014000.000000,0.000000,0.000000,0.000000,"UV Gestora de Ativos Financeiros Ltda"
UGPA3,"ULTRAPAR PARTICIPAÇÕES SA - ULTRAPAR PARTICIPAÇÕES SA","Holdings Diversificadas","Holdings Diversificadas",52.970000,ON,29472800000.000000,556405000.000000,123018000.000000,0,0.560000,826522466.595745,1047670000.000000,0.028000,0.788915,0.000000,AcoesTesouraria
UNIP3,"UNIPAR PARTICIPAÇÕES S.A. - UNIPAR PARTICIPAÇÕES S.A.",Químicos,Petroquímicos,37.460000,ON,3414330000.000000,91146000.000000,551456.000000,0,1.163900,204894771.525424,484068000.000000,0.060000,0.423277,0.000000,"Eduardo Livio Valaretto"
USIM3,"USIMINAS - USINAS SIDERURGICAS DE MINAS GERAIS SA","Siderurgia e Metalurgia",Siderurgia,12.260000,ON,15362800000.000000,1253080000.000000,248744.000000,0,0.043200,60723025.538462,321941000.000000,0.004000,0.188615,0.000000,"Ternium Investiments S.àr.l"
VAGV3,"SAVIRG - S.A. (VIACAO AEREA-RIOGRANDENSE)",Transporte,"Transporte Aéreo",1.140000,ON,79716800.000000,69927000.000000,0.000000,0,0.000000,0.000000,-1698960000.000000,0.000000,0.000000,0.000000,
VGOR3,"VIGOR - SA FABRICA PRODS ALIMCS VIGOR",Alimentos,Laticínios,0.000000,ON,0.000000,165447000.000000,0.000000,0,0.000000,0.000000,-32836000.000000,0.000000,0.000000,0.000000,
VIGR3,"VIGOR FOOD - VIGOR ALIMENTOS S.A.",Alimentos,Laticínios,25.000000,ON,4069200000.000000,162768000.000000,0.000000,0,0.188200,0.000000,111280000.000000,0.000000,0.000000,0.000000,
VINE3,"VICUNHA TEXTIL SA - VICUNHA TEXTIL SA","Tecidos, Vestuário e Calçados","Fios e Tecidos",17.200000,ON,729091000.000000,42389000.000000,0.000000,0,0.000000,0.000000,180507000.000000,0.000000,0.000000,0.000000,
VIVO3,"VIVO PARTICIPAÇÕES - VIVO PARTICIPAÇÕES S/A","Telefonia Móvel","Telefonia Móvel",65.790000,ON,26363000000.000000,400714000.000000,0.000000,0,0.000000,0.000000,2933480000.000000,0.000000,0.000000,0.000000,
VIVR3,"VIVER - VIVER INCORPORADORA E CONSTRUTORA S.A.","Construção e Engenharia","Construção Civil",0.430000,ON,191520000.000000,445395000.000000,13935200.000000,0,0.000000,0.000000,-142471000.000000,0.000000,0.000000,0.000000,"Jorceno Basso Representações Ltda."
VIVT3,"TELEF BRASIL - TELEFÔNICA BRASIL S.A","Telefonia Fixa","Telefonia Fixa",41.090000,ON,69482600000.000000,1690980000.000000,953328.000000,0,1.217300,6320317581.622642,8958540000.000000,0.091000,0.705508,0.000000,"Société d’Investissements et de Gestion 108 SAS"
VLID3,"VALID - VALID SOLUÇÕES E SERV. SEG. MEIOS PAG. IDENT. S.A.",Serviços,"Serviços Diversos",17.360000,ON,1236470000.000000,71225000.000000,9015030.000000,0,0.150200,69664265.481481,58044000.000000,0.056000,1.200198,0.000000,"JP Morgan Asset Management"
VNET3,"CIELO - CIELO S.A.","Serviços Financeiros Diversos","Serviços Financeiros Diversos",0.000000,ON,0.000000,2716820000.000000,0.000000,0,0.213400,0.000000,3660700000.000000,0.000000,0.000000,0.000000,
VPSC3,"VPSC - VARIG PARTIC. EM SERVIÇOS COMPLEMENTARES",Transporte,"Serviços de Apoio e Armazenagem",6.030000,ON,3195660.000000,529960000.000000,0.000000,0,0.000000,0.000000,-101601000.000000,0.000000,0.000000,0.000000,
VPTA3,"VPTA - VARIG PARTICIPAÇÕES EM TRANSP AÉREOS S/A",Transporte,"Transporte Aéreo",5.000000,ON,2743550.000000,548710000.000000,0.000000,0,0.000000,0.000000,-87703000.000000,0.000000,0.000000,0.000000,
VTLM3,"VITALYZE.ME - VITALYZE.ME SAUDE E TECNOLOGIA S.A.","Prods. de Uso Pessoal e de Limpeza","Produtos de Uso Pessoal",0.790000,ON,5974770.000000,7563000.000000,0.000000,0,0.000000,0.000000,-5196340.000000,0.000000,0.000000,0.000000,
VULC3,"VULCABRAS S/A. - VULCABRAS SA","Tecidos, Vestuário e Calçados",Calçados,7.270000,ON,1786650000.000000,245756000.000000,3196500.000000,0,0.103700,0.000000,151371000.000000,0.000000,0.000000,0.000000,"L4E FIM CP IE"
VVAR3,"VIAVAREJO - VIA VAREJO S.A.",Comércio,Eletrodomésticos,4.270000,ON,5526670000.000000,1294300000.000000,30525400.000000,0,0.011900,16420090.909091,141000000.000000,0.003000,0.116455,0.000000,"Lazard Asset Management LLC"
VVAX3,"VIVAX SA - VIVAX SA",,,0.000000,ON,0.000000,110398000.000000,0.000000,0,0.000000,0.000000,-133146000.000000,0.000000,0.000000,0.000000,
WEGE3,"WEG SA - WEG SA","Máquinas e Equipamentos","Motores, Compressores e Outros",18.600000,ON,39035100000.000000,2098660000.000000,56920700.000000,0,0.082400,664677900.000000,1303290000.000000,0.017000,0.510000,0.000000,"Davi Ricardo Behnke"
WHRL3,"WHIRLPOOL S.A. - WHIRLPOOL S.A.","Utilidades Domésticas",Eletrodomésticos,4.340000,ON,6522090000.000000,1502790000.000000,3799.000000,0,0.209700,200578959.000000,357804000.000000,0.031000,0.560583,0.000000,"Whirlpool do Brasil Ltda."
WISA3,"WIEST SA - WIEST SA","Siderurgia e Metalurgia","Artefatos de Ferro e Aço",0.200000,ON,1371200.000000,6856000.000000,0.000000,0,0.000000,0.000000,-4904000.000000,0.000000,0.000000,0.000000,
WLMM3,"WLM - WLM INDÚSTRIA E COMÉRCIO S/A",Comércio,"Material de Transporte",5.000000,ON,182073000.000000,36414700.000000,1139.000000,0,0.036000,0.000000,4340000.000000,0.000000,0.000000,0.000000,
WMBY3,"WEMBLEY SOCIEDADE ANÔNIMA - WEMBLEY SOCIEDADE ANÔNIMA","Tecidos, Vestuário e Calçados","Fios e Tecidos",25.390000,ON,609360000.000000,24000000.000000,0.000000,0,0.316600,0.000000,-31574000.000000,0.000000,0.000000,0.000000,
WSON33,"Wilson Sons - WILSON SONS LIMITED",Transporte,"Serviços de Apoio e Armazenagem",38.650000,PN,2749560000.000000,71140000.000000,2317920.000000,0,1.868900,132206644.705882,145376000.000000,0.048000,0.909412,0.000000,
