"STOCK_CODE";"COMPANY";"SECTOR";"SECOND_SECTOR";"STOCK_PRICE";"STOCK_TYPE";"VALUATION";"STOCK_AVAILABLE_AMOUNT";"AVG_21_NEGOCIATION";"DIVIDEND_PERIOD";"DIVIDEND_LAST_PRICE";"DIVIDEND_TOTAL_VALUE_SHARED";"NET_PROFIT";"DIVIDEND_YELD";"AVG_PAYOUT_12_MONTHS";"AVG_PAYOUT_5_YEARS";"MAJOR_SHARE_HOLDER"
"CESP3";"CESP CIA ENERGETICA SAO PAULO - CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO";"Energia Elétrica";"Energia Elétrica";20.88;"ON";68382600000.0;327503000.0;334625.0;0.0;0.0381;13558249.756098;133115000.0;0.002;0.101854;0.0;"Credit Suisse Securities (Europe)"
"CGAS3";"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS - COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS";"Gás";"Gás";60.8;"ON";80270000000.0;132023000.0;127298.0;0.0;5.2691;577991445.418327;662810000.0;0.072;0.872032;0.0;"LAPB POLAND FUNDOS"
"CGOS3";"CELG - COMPANHIA ENERGÉTICA DE GOIÁS - CELG";"Energia Elétrica";"Energia Elétrica";26.2;"ON";8588360000.0;32780000.0;0.0;0.0;0.0;0.0;-176923000.0;0.0;0.0;0.0;""
"CGRA3";"GRAZZIOTIN - GRAZZIOTIN SA";"Comércio";"Tecidos, Vestuário e Calçados";23.95;"ON";4841130000.0;20213500.0;49452.0;0.0;0.128;27095346.455882;54950300.0;0.056;0.493088;0.0;"Verde Serviços Internacionais S.A"
"CIEL3";"CIELO - CIELO S.A.";"Serviços Financeiros Diversos";"Serviços Financeiros Diversos";8.88;"ON";241253000000.0;2716820000.0;155985000.0;0.0;0.5296;3274780871.111111;3660700000.0;0.136;0.894578;0.0;"AcoesTesouraria"
"CIQU3";"CACIQUE - CIA CACIQUE CAFE SOLUVEL";"Alimentos";"Café";12.49;"ON";3116010000.0;24948000.0;0.0;0.0;0.1041;0.0;47016000.0;0.0;0.0;0.0;""
"CLAN3";"CLARION - CLARION S.A. AGROINDUSTRIAL ";"Alimentos";"Grãos e Derivados";0.0;"ON";0.0;158703000.0;0.0;0.0;0.0;0.0;-10600000.0;0.0;0.0;0.0;""
"CLSC3";"CELESC - CENTRAIS ELETRICAS DE SANTA CATARINA S.A";"Energia Elétrica";"Energia Elétrica";46.0;"ON";17743100000.0;38572000.0;208405.0;0.0;0.2318;17758750.515464;187239000.0;0.01;0.094845;0.0;"FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS"
"CMIG3";"CEMIG - CIA ENERG MINAS GERAIS - CEMIG";"Energia Elétrica";"Energia Elétrica";14.38;"ON";209769000000.0;1458750000.0;17699400.0;0.0;0.0306;42071355.955056;1301930000.0;0.002;0.032315;0.0;"BNDES Participações S/A- BNDESPAR"
"COCE3";"CIA ENERG CEARA - COELCE - CIA ENERG CEARA - COELCE";"Energia Elétrica";"Energia Elétrica";36.18;"ON";28167900000.0;77855000.0;4141.0;0.0;1.0916;84592622.454545;342922000.0;0.03;0.246682;0.0;"Enel Brasil S.A atual denominação social de Endesa Brasil S.A"
"CORR3";"CORREA RIBEIRO SA COM. IND. - CORREA RIBEIRO SA COM IND";"Exploração de Imóveis";"Exploração de Imóveis";12.0;"ON";2778360.0;23153.0;0.0;0.0;0.0;0.0;-2471000.0;0.0;0.0;0.0;"Correa Ribeiro Empreendimentos SC LTDA"
"CPFE3";"CPFL ENERGIA S.A. - CPFL ENERGIA SA";"Energia Elétrica";"Energia Elétrica";28.2;"ON";287052000000.0;1017910000.0;9953280.0;0.0;0.2753;286770000.0;1911800000.0;0.01;0.15;0.0;"Camargo Corrêa S.A."
"CPFG3";"CPFL GERAÇÂO DE ENERGIA S/A - CPFL GERAÇÃO DE ENERGIA S/A";"Energia Elétrica";"Energia Elétrica";12.65;"ON";25994700000.0;205492000000.0;0.0;0.0;0.0;0.0;684831000.0;0.0;0.0;0.0;""
"CPLE3";"COPEL - COMPANHIA PARANAENSE DE ENERGIA";"Energia Elétrica";"Energia Elétrica";29.2;"ON";79907400000.0;273655000.0;4693200.0;0.0;0.0818;279988502.415459;1134200000.0;0.035;0.24686;0.0;"LSV Asset Management"
"CPNY3";"COMPANY  S/A - COMPANY SA";"Construção e Engenharia";"Construção Civil";2.35;"ON";1692140000.0;72006100.0;0.0;0.0;0.0;0.0;-15383000.0;0.0;0.0;0.0;""
"CPRE3";"CPFL RENOVAV - CPFL ENERGIAS RENOVÁVEIS S.A.";"Energia Elétrica";"Energia Elétrica";15.15;"ON";76327400000.0;503811000.0;729056.0;0.0;0.0072;0.0;54309000.0;0.0;0.0;0.0;"FIP Pátria Energia (Pátria Investimentos)"
"CPSL3";"COPESUL - COPESUL - COMPANHIA PETROQUÍMICA DO SUL";"";"";38.02;"ON";57112500000.0;150217000.0;0.0;0.0;0.0;0.0;667337000.0;0.0;0.0;0.0;""
"CRBM3";"CARAÍBA METAIS S.A - CARAIBA METAIS SA";"Siderurgia e Metalurgia";"Artefatos de Cobre";90.0;"ON";27008100000.0;30009000.0;0.0;0.0;0.0;0.0;-93294000.0;0.0;0.0;0.0;""
"CRDE3";"CR2 - CR2 EMPREENDIMENTOS IMOBILIÁRIOS S/A";"Construção e Engenharia";"Construção Civil";19.94;"ON";482947000.0;2422000.0;27852.0;0.0;0.0363;0.0;-10224000.0;0.0;0.0;0.0;"ANA LETICIA CAVALCANTE BRANDAO"
"CREM3";"CREMER S.A. - CREMER SA";"Saúde";"Medicamentos e Outros Produtos";14.5;"ON";4651170000.0;32077000.0;0.0;0.0;0.0191;4688113.636364;14226000.0;0.01;0.329545;0.0;""
"CRFB3";"CARREFOUR BR - ATACADÃO S.A.";"Comércio e Distribuição";"Alimentos";17.57;"ON";348470000000.0;1983320000.0;73667200.0;0.0;0.0;694657804.878049;1621000000.0;0.02;0.428537;0.0;""
"CRIV3";"ALFA FINANCEIRA - FINANCEIRA ALFA S.A.- C.F.I";"Financeiros";"Soc. Crédito e Financiamento";4.3;"ON";4426550000.0;102943000.0;8429.0;0.0;0.0005;4425246.031746;64835000.0;0.01;0.068254;0.0;"LAPB Poland Fundo de Investimento em Ações"
"CRPG3";"CRISTAL - CRISTAL PIGMENTOS DO BRASIL S.A.";"Químicos";"Químicos Diversos";33.5;"ON";7777030000.0;23215000.0;4435.0;0.0;0.0042;0.0;148502000.0;0.0;0.0;0.0;""
"CRTP3";"CELULAR CRT PARTICIPAÇÕES S/A - CELULAR CRT PARTICIPAÇÕES S.A.";"";"";86.5;"ON";28788100000.0;33281000.0;0.0;0.0;0.0;0.0;129343000.0;0.0;0.0;0.0;""
"CRUZ3";"SOUZA CRUZ - SOUZA CRUZ SA";"Fumo";"Cigarros e Fumo";27.59;"ON";421699000000.0;1528450000.0;0.0;0.0;0.4148;0.0;1666240000.0;0.0;0.0;0.0;""
"CSAB3";"COMPANHIA DE SEGUROS ALIANÇA DA BAHIA - CIA SEGUROS ALIANCA BAHIA";"Previdência e Seguros";"Seguradoras";44.5;"ON";3417600000.0;7680000.0;1559.0;0.0;2.5604;0.0;0.0;0.058;0.0;0.0;"Fundação Maria Emília Pedreira Freire de Carvalho"
"CSAN3";"COSAN SA INDUSTRIA E COMERCIO - COSAN SA INDUSTRIA E COMERCIO";"Alimentos";"Açucar e Alcool";32.62;"ON";133058000000.0;407904000.0;50943600.0;0.0;1.1086;452079492.666667;1467420000.0;0.034;0.308078;0.0;"AcoesTesouraria"
"CSMG3";"COPASA MG - COMPANHIA DE SANEAMENTO DE MINAS GERAIS";"Água e Saneamento";"Água e Saneamento";57.49;"ON";72869200000.0;126751000.0;28648700.0;0.0;2.2153;510195203.241379;551487000.0;0.07;0.925126;0.0;"UBS Ag, London Branch"
"CSNA3";"CSN - CIA SIDERURGICA NACIONAL";"Siderurgia e Metalurgia";"Siderurgia";8.63;"ON";119743000000.0;1387520000.0;70561900.0;0.0;0.6449;899706589.88764;3711420000.0;0.075;0.242416;0.0;"VICUNHA AÇOS S.A."
"CSPC3";"COSIPA - COMPANHIA SIDERÚRGICA PAULISTA - COSIPA";"";"";1.24;"ON";0.0;0.0;0.0;0.0;0.0;0.0;964115000.0;0.0;0.0;0.0;""
"CSRN3";"COSERN - CIA ENERGÉTICA DO RIO GRANDE DO NORTE";"Energia Elétrica";"Energia Elétrica";17.0;"ON";28572600000.0;168074000.0;5269.0;0.0;0.3521;85701901.840491;273910000.0;0.03;0.312883;0.0;"Neoenergia S.A"
"CSTB3";"COMPANHIA SIDERÚRGICA DE TUBARÃO - COMPANHIA  SIDERÚRGICA  DE  TUBARÃO";"";"";150.0;"ON";0.0;0.0;0.0;0.0;0.0;0.0;1693390000.0;0.0;0.0;0.0;""
"CTIP3";"CETIP - CETIP S.A. - BALCÃO ORGANIZADO DE ATIVOS";"Serviços Financeiros Diversos";"Serviços Financeiros Diversos";49.5;"ON";130175000000.0;262979000.0;0.0;0.0;0.3581;0.0;370599000.0;0.0;0.0;0.0;""
"CTKA3";"KARSTEN - KARSTEN SA";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";4.89;"ON";303424000.0;6205000.0;0.0;0.0;0.1678;0.0;-53995000.0;0.0;0.0;0.0;"Kasavii Participações S.A."
"CTNM3";"COTEMINAS - CIA TECIDOS NORTE DE MINAS - COTEMINAS";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";8.22;"ON";2518280000.0;30636000.0;22314.0;0.0;0.0059;0.0;65538000.0;0.0;0.0;0.0;"HOLTEX INC"
"CTPC3";"CTM CITRUS SA - CTM CITRUS SA";"Alimentos";"Alimentos Diversos";0.2;"ON";25962000.0;12981000.0;0.0;0.0;0.0;0.0;34000.0;0.0;0.0;0.0;""
"CTSA3";"SANTANENSE - CIA TECIDOS SANTANENSE";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";4.68;"ON";1839190000.0;39299000.0;8339.0;0.0;1.9531;80515201.970149;26377000.0;0.437;3.052478;0.0;"COMPANHIA DE TECIDOS NORTE DE MINAS COTEMINAS"
"CTWR3";"BLUE TREE HOTELS - BLUE TREE HOTELS & RESORTS DO BRASIL SA";"Hoteis e Restaurantes";"Hotelaria";100.0;"ON";499000000.0;499000.0;0.0;0.0;0.0;0.0;5115000.0;0.0;0.0;0.0;""
"CVCB3";"CVC BRASIL - CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS S.A.";"Viagens e Lazer";"Viagens e Turismo";61.74;"ON";90456500000.0;146512000.0;61960100.0;0.0;0.0836;72343085.901639;268035000.0;0.008;0.269902;0.0;"FIP BTC"
"CYRE3";"CYRELA BRAZIL REALTY - CYRELA BRAZIL REALTY S.A. EMPREEN E PART";"Construção e Engenharia";"Construção Civil";14.83;"PN";59281900000.0;399743000.0;54641800.0;0.0;0.5209;0.0;-151711000.0;0.035;0.0;0.0;"Capital Research Global Investors"
"CZLT33";"Cosan Ltd - COSAN LIMITED";"Alimentos";"Açucar e Alcool";29.23;"PN";60801300000.0;208010000.0;0.0;0.0;0.3043;85194519.017751;703674000.0;0.014;0.121071;0.0;""
"CZRS3";"Cruzeiro Sul - BANCO CRUZEIRO DO SUL SA";"Financeiros";"Bancos";0.0;"ON";0.0;136727000.0;0.0;0.0;0.0;0.0;38314000.0;0.0;0.0;0.0;""
"DAGB33";"DUFRY AG - DUFRY A.G.";"Comércio";"Produtos Diversos";375.0;"PN";0.0;0.0;0.0;0.0;13.7289;0.0;281567000.0;0.0;0.0;0.0;""
"DASA3";"DIAGNOSTICOS DA AMERICA SA - DIAGNOSTICOS DA AMERICA SA";"Saúde";"Serviços Médico - Hospitalares, Análises e Diagnósticos";27.0;"ON";84220000000.0;311926000.0;63911.0;0.0;0.0046;42264873.134328;209759000.0;0.005;0.201493;0.0;"CROMOSSOMO PARTICIPAÇÕES II S.A."
"DAYC3";"Daycoval - BANCO DAYCOVAL S.A.";"Financeiros";"Bancos";0.0;"ON";0.0;241464000.0;0.0;0.0;0.0;0.0;521474000.0;0.0;0.0;0.0;""
"DFVA3";"D F VASCONCELLOS S/A O.M.A.P. - D F VASCONC SA OPT MEC A PREC";"";"";9.9;"ON";710028000.0;7172000.0;0.0;0.0;0.0;0.0;-2263000.0;0.0;0.0;0.0;""
"DHBI3";"DHB - DHB IND E COMERCIO SA";"Material de Transporte";"Material Rodoviário";19.0;"ON";797430000.0;4197000.0;0.0;0.0;0.0;0.0;-95947000.0;0.0;0.0;0.0;""
"DIRR3";"Direcional Engenharia - DIRECIONAL ENGENHARIA S.A.";"Construção e Engenharia";"Construção Civil";7.33;"ON";11244100000.0;153399000.0;6453050.0;0.0;0.6123;0.0;-157576000.0;0.084;0.0;0.0;"Ana Carolina Ribeiro Valadares Gontijo"
"DMMO3";"DOMMO - DOMMO ENERGIA S.A.";"Petróleo, Gás e Biocombustíveis";"Exploração e/ou Refino e Distribuição";1.0;"ON";26654400000.0;2665440000.0;3824460.0;0.0;0.0001;0.0;-297323000.0;0.0;0.0;0.0;""
"DOCA3";"DOCAS S.A. - DOCAS INVESTIMENTOS SA";"Mídia";"Jornais, Livros e Revistas";11.0;"ON";127495000.0;1159040.0;0.0;0.0;0.0;0.0;-32168000.0;0.0;0.0;0.0;""
"DOHL3";"DOHLER - DOHLER S.A.";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";7.45;"ON";4508440000.0;60516000.0;0.0;0.0;0.0;0.0;54717000.0;0.0;0.0;0.0;"Clube de Investimento Profit"
"DPPI3";"IPIRANGA DISTRIBUIDORA - DISTRIB PRODUTOS PETROLEO IPIRANGA S.A.";"Petróleo, Gás e Biocombustíveis";"Distribuição de Combustíveis";85.0;"ON";27200000000.0;32000000.0;0.0;0.0;0.0;0.0;163408000.0;0.0;0.0;0.0;""
"DSUL3";"DATASUL - DATASUL S.A.";"Programas e Serviços";"Programas e Serviços";7.95;"ON";2303510000.0;28975000.0;0.0;0.0;0.0;0.0;40784000.0;0.0;0.0;0.0;""
"DTCY3";"DTCOM - DTCOM - DIRECT TO COMPANY S.A.";"Serviços";"Serviços Diversos";2.12;"ON";165127000.0;7789000.0;8665.0;0.0;0.0;0.0;-3007000.0;0.0;0.0;0.0;"NORTON PAIM MOREIRA"
"DTEX3";"DURATEX - SATIPEL INDUSTRIAL S/A";"Madeira e Papel";"Madeira";11.24;"ON";77756600000.0;691785000.0;17584200.0;0.0;0.0088;0.0;658152000.0;0.0;0.0;0.0;"Alex Laserna Seibel"
"DUQE3";"METALURGICA DUQUE SA - METALURGICA DUQUE SA";"Siderurgia e Metalurgia";"Artefatos de Ferro e Aço";28.0;"ON";788480000.0;2816000.0;0.0;0.0;0.4;0.0;-50009000.0;0.0;0.0;0.0;""
"DURA3";"DURATEX - DURATEX SA";"Madeira e Papel";"Madeira";31.9;"ON";40415700000.0;126695000.0;0.0;0.0;0.0;0.0;243237000.0;0.0;0.0;0.0;""
"EALT3";"ELECTRO AÇO ALTONA S/A - ELECTRO AÇO ALTONA S/A";"Máquinas e Equipamentos";"Máqs. e Equips. Construção e Agrícolas";4.06;"ON";913500000.0;22500000.0;1299.0;0.0;0.861;5864888.615385;35211000.0;0.064;0.166564;0.0;"ZENITH ASSET MANAGEMENT LTDA"
"EBCO3";"EMBRACO - EMP BRAS COMPRES SA - EMBRACO";"";"";1.05;"ON";6979630000.0;664727000.0;0.0;0.0;0.0;0.0;57995000.0;0.0;0.0;0.0;""
"EBTP3";"EMBRATEL PARTICIPAÇÕES SA - EMBRATEL PARTICIPAÇÕES SA";"Telefonia Fixa";"Telefonia Fixa";10.21;"ON";125722000000.0;1231360000000.0;0.0;0.0;0.0;0.0;-288623000.0;0.0;0.0;0.0;""
"ECIS3";"ECISA - ECISA ENG COM E INDUSTRIA SA";"";"";211.65;"ON";0.0;0.0;0.0;0.0;0.0;0.0;9477300.0;0.0;0.0;0.0;""
"ECOR3";"ECORODOVIAS - ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.";"Transporte";"Exploração de Rodovias";9.3;"ON";51959000000.0;558699000.0;31260600.0;0.0;0.3728;403424348.108108;411544000.0;0.078;0.98027;0.0;"Primav Infraestrutura S.A."
"ECPR3";"ENCORPAR - EMP.NAC.C., RÉDITO E PART. S.A. ENCORPAR";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";78.99;"ON";1500810000.0;1900000.0;0.0;0.0;10.351;19663114.069666;39278000.0;0.131;0.500614;0.0;"JOSÉ ALENCAR GOMES DA SILVA - COM. PART. EMP. S.A."
"EEEL3";"CEEE - CIA ESTADUAL ENERG ELETR-CEEE";"";"";205.0;"ON";19846100000.0;9681000.0;4434.0;0.0;14.4372;138912452.899889;262046000.0;0.07;0.530107;0.0;"Centrais Elétricas Brasileiras - ELETROBRAS"
"EGIE3";"	ENGIE BRASIL - ENGIE BRASIL ENERGIA S.A.";"Energia Elétrica";"Energia Elétrica";33.02;"ON";269419000000.0;815928000.0;54113300.0;0.0;1.7557;2421920443.3213;2257460000.0;0.09;1.072852;0.0;""
"EKTR3";"ELEKTRO ELETRICIDADE E SERVIÇOS S.A. - ELEKTRO ELETRICIDADE E SERVIÇOS S.A.";"Energia Elétrica";"Energia Elétrica";18.0;"ON";34876600000.0;193759000.0;0.0;0.0;0.6843;0.0;314465000.0;0.0;0.0;0.0;"Iberdrola Brasil S.A."
"ELCA3";"REDE EMPRESAS DE ENERGIA ELÉTRICA S.A. - REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.";"Energia Elétrica";"Energia Elétrica";24.7;"ON";508295000000.0;2057870000.0;0.0;0.0;0.0582;0.0;350181000.0;0.0;0.0;0.0;""
"ELEK3";"ELEKEIROZ S/A - ELEKEIROZ S/A";"Químicos";"Petroquímicos";12.0;"ON";3778200000.0;31485000.0;585.0;0.0;0.6748;29130030.769231;86066000.0;0.077;0.338462;0.0;"Itausa - Investimentos Itau S.A."
"ELET3";"ELETROBRÁS - CENTRAIS ELET BRASILEIRAS SA";"Energia Elétrica";"Energia Elétrica";22.42;"ON";303261000000.0;1352630000.0;108411000.0;0.0;0.244;0.0;-2770480000.0;0.0;0.0;0.0;"3G Radar Gestora de Recursos Ltda."
"ELEV3";" ELEVA  - ELEVA ALIMENTOS S/A";"Alimentos";"Carnes e Derivados";24.3;"ON";15753700000.0;64830000.0;0.0;0.0;0.0;0.0;5043000.0;0.0;0.0;0.0;""
"ELPL3";"AES ELETROPAULO - ELETROPAULO METROPOLITANA EL.S.PAULO S.A";"Energia Elétrica";"Energia Elétrica";31.45;"ON";63062000000.0;200515000.0;668347.0;0.0;0.126;0.0;-1120960000.0;0.0;0.0;0.0;""
"ELUM3";"ELUMA - ELUMA SA INDUSTRIA E COMERCIO";"Siderurgia e Metalurgia";"Artefatos de Cobre";36.0;"ON";6635880000.0;18433000.0;0.0;0.0;0.0;0.0;59690000.0;0.0;0.0;0.0;""
"EMBR3";"EMBRAER - EMBRAER EMP BRAS AERON SA";"";"";0.0;"ND";0.0;0.0;0.0;0.0;0.01;0.0;0.0;0.0;0.0;0.0;"BRANDES INVESTMENTS PARTNERS, L.P."
"ENBR3";"EDP ENERGIAS DO BRASIL S/A - EDP ENERGIAS DO BRASIL S/A";"";"";0.0;"ND";0.0;0.0;0.0;0.0;0.4857;0.0;0.0;0.0;0.0;0.0;"Administradores"
"ENER3";"ENERSUL - EMPRESA ENERGÉTICA DE M.S. S.A.";"Energia Elétrica";"Energia Elétrica";10.5;"ON";67940.0;647000.0;0.0;0.0;0.0;0.0;147858000.0;0.0;0.0;0.0;""
"ENEV3";"ENEVA - ENEVA S.A";"Energia Elétrica";"Energia Elétrica";15.65;"ON";49295900000.0;314990000.0;10711500.0;0.0;7.0952;0.0;509903000.0;0.0;0.0;0.0;"ICE Canyon LLC"
"ENGI3";"ENERGISA - ENERGISA SA";"Energia Elétrica";"Energia Elétrica";7.85;"ON";142443000000.0;1814560000.0;25545.0;0.0;0.056;267881403.170732;736382000.0;0.019;0.36378;0.0;"Gipar S/A"
"ENMT3";"ENERGISA MT - ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A";"Energia Elétrica";"Energia Elétrica";19.6;"ON";41730600000.0;212911000.0;3400.0;0.0;0.5853;454877967.191011;189497000.0;0.109;2.400449;0.0;""
"EQTL3";"EQUATORIAL ENERGIA S.A. - EQUATORIAL ENERGIA S.A.";"Energia Elétrica";"Energia Elétrica";71.21;"ON";141544000000.0;198770000.0;81487500.0;0.0;1.101;240765516.962025;942720000.0;0.017;0.255395;0.0;"GIC Private Ltd."
"ESCE3";"ESCELSA - ESPIRITO SANTO CENTRAIS ELETRICAS SA";"Energia Elétrica";"Energia Elétrica";172.0;"ON";10106700000.0;5876000.0;0.0;0.0;0.0;0.0;191112000.0;0.0;0.0;0.0;""
"ESTC3";"Estacio Part - ESTACIO PARTICIPAÇÕES SA";"Diversos";"Educacional";22.5;"ON";69545000000.0;309089000.0;90898600.0;0.0;0.3255;515217097.98995;615785000.0;0.074;0.836683;0.0;"Thamila Cefali Zaher"
"ESTR3";"ESTRELA - MANUFATURA DE  BRINQUEDOS ESTRELA SA";"Viagens e Lazer";"Brinquedos e Jogos";20.0;"ON";161600000.0;808000.0;6474.0;0.0;0.0;0.0;-29825000.0;0.0;0.0;0.0;"Carlos Antonio Tilkian"
"ETER3";"ETERNIT - ETERNIT SA";"";"";0.0;"ND";0.0;0.0;0.0;0.0;0.009;0.0;0.0;0.0;0.0;0.0;"VIC DTVM S/A"
"EUCA3";"EUCATEX - EUCATEX SA IND E COMERCIO";"Madeira e Papel";"Madeira";9.5;"ON";8798810000.0;92619000.0;0.0;0.0;0.0605;5372250.0;22620000.0;0.006;0.2375;0.0;"Bravia Brazil LLC - BNY Mellon Serviços Financeiros DTVM S.A."
"EVEN3";"Even - EVEN CONSTRUTORA E INCORPORADORA S/A";"Construção e Engenharia";"Construção Civil";5.78;"ON";12542600000.0;217000000.0;7208630.0;0.0;0.0107;0.0;-303282000.0;0.0;0.0;0.0;"Ruane, Cunniff & Goldfarb Inc."
"EZTC3";"EZTec - EZ TEC EMPREEND. E PARTICIPAÇÕES S/A";"Construção e Engenharia";"Construção Civil";23.91;"ON";39451900000.0;165002000.0;14020200.0;0.0;0.5165;86890832.875;79289000.0;0.022;1.095875;0.0;"SZA Participações S.A."
"FBMC3";"FIBAM - FIBAM CIA INDUSTRIAL";"Siderurgia e Metalurgia";"Artefatos de Ferro e Aço";80.0;"ON";581600000.0;727000.0;0.0;0.0;0.0;0.0;-15373000.0;0.0;0.0;0.0;"RICARDO ATHOS PAPERINI"
"FCAP3";"FICAP - SAM INDUSTRIAS SA";"Siderurgia e Metalurgia";"Artefatos de Cobre";0.62;"ON";120565000.0;19446000.0;0.0;0.0;0.0;0.0;23392000.0;0.0;0.0;0.0;""
"FESA3";"FERBASA - CIA FERRO LIGAS BAHIA FERBASA";"Siderurgia e Metalurgia";"Siderurgia";24.03;"ON";21223300000.0;88320000.0;3864.0;0.0;0.0237;106170229.722922;350808000.0;0.05;0.302645;0.0;"Fundação José Carvalho"
"FFTL3";"FOSFERTIL - FERTILIZANTES FOSFATADOS S.A. FOSFERTIL";"Químicos";"Fertilizantes e Defensivos";25.0;"ON";141508000000.0;566033000.0;0.0;0.0;0.0;0.0;265910000.0;0.0;0.0;0.0;""
"FGUI3";"FERREIRA GUIMARAES - CIA TEXTIL FERREIRA GUIMARAES";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";12.0;"ON";4772730000.0;39772700000.0;0.0;0.0;0.0;0.0;-38460000.0;0.0;0.0;0.0;""
"FHER3";"Fer Heringer - FERTILIZANTES HERINGER SA";"Químicos";"Fertilizantes e Defensivos";4.21;"ON";2267380000.0;53857000.0;1360890.0;0.0;0.0;0.0;-464626000.0;0.0;0.0;0.0;"Heringer Participações LTDA"
"FIBR3";"Fibria - VOTORANTIM CELULOSE E PAPEL SA";"Madeira e Papel";"Papel e Celulose";67.62;"ON";374435000000.0;553734000.0;120680000.0;0.0;0.4659;3034934322.515338;1806370000.0;0.081;1.680129;0.0;"BNDES PARTICIPAÇÕES S.A. - BNDESPAR"
"FIGE3";"INVESTIMENTOS BEMGE - INVESTIMENTOS BEMGE S.A.";"Outros";"Outros";43.0;"ON";1016520000.0;2364000.0;0.0;0.0;0.0456;101649.577465;8392000.0;0.001;0.012113;0.0;"Banco Itauleasing S.A."
"FJTA3";"FORJAS TAURUS SA - FORJAS TAURUS SA";"Máquinas e Equipamentos";"Armas e Munições";4.38;"ON";2833330000.0;64688000.0;2882520.0;0.0;0.0271;0.0;-280249000.0;0.0;0.0;0.0;"CBC Participações S.A."
"FLCL3";"CATAG LEOPOLDINA - CIA FORÇA E LUZ CATAGUAZES-LEOPOLDINA";"";"";11.5;"ON";51832000000.0;450713000000.0;0.0;0.0;0.0;0.0;38623000.0;0.0;0.0;0.0;""
"FLRY3";"FLEURY - FLEURY S.A.";"";"";0.0;"ND";0.0;0.0;0.0;0.0;0.6477;0.0;0.0;0.0;0.0;0.0;"Gilberto Alonso"
"FRAS3";"FRAS-LE S.A. - FRAS-LE SA";"";"";0.0;"ND";0.0;0.0;0.0;0.0;0.0507;0.0;0.0;0.0;0.0;0.0;"GIF V Pipe Fundo de Investimento em Participações"
"FRIO3";"Metalfrio - METALFRIO SOLUTIONS S/A";"Equipamentos Elétricos";"Equipamentos Elétricos";60.0;"ON";2464200000.0;4107000.0;2710.0;0.0;0.449;0.0;-48715000.0;0.0;0.0;0.0;"Almond Tree LLC"
"FRTA3";"POMIFRUTAS - POMIFRUTAS S/A";"Agropecuária";"Agricultura";0.85;"ON";102056000.0;12006600.0;99362.0;0.0;0.0;0.0;-28281500.0;0.0;0.0;0.0;""
"FTRX3";"FAB TECIDOS C RENAUX - FAB TECIDOS CARLOS RENAUX SA";"Tecidos, Vestuário e Calçados";"Fios e Tecidos";0.13;"ON";30975100.0;23827000.0;0.0;0.0;0.0;0.0;-20855000.0;0.0;0.0;0.0;""
"GAFP3";"CIMOB - CIMOB PARTICIPAÇÕES SA";"Construção e Engenharia";"Construção Civil";0.12;"ON";11858400.0;9882000.0;0.0;0.0;0.0;0.0;-31310400.0;0.0;0.0;0.0;""
"GALO3";"EMEEGE ESCAPAMENTOS - DE MAIO GALLO S.A IND. COM. PÇS P/ AUTOM";"";"";0.0;"ON";0.0;0.0;0.0;0.0;0.0;0.0;-4620000.0;0.0;0.0;0.0;""
"GAZO3";"GAZOLA SA INDÚSTRIA METALURGICA - GAZOLA SA INDÚSTRIA METALURGICA";"Utilidades Domésticas";"Utensílios Domésticos";3.4;"ON";49538000.0;1457000.0;0.0;0.0;0.0;0.0;10888200.0;0.0;0.0;0.0;""
"GBIO33";"BIOTOSCANA - BIOTOSCANA INVESTMENTS S.A.";"Saúde";"Medicamentos e Outros Produtos";8.33;"PN";0.0;0.0;2402780.0;0.0;0.0;0.0;45575500.0;0.0;0.0;0.0;""
"GEPA3";"DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA - DUKE ENERGY INT,GERAÇÃO PARANAPANEMA SA";"";"";0.0;"ND";0.0;0.0;0.0;0.0;1.2988;0.0;0.0;0.0;0.0;0.0;"Outros_PJ"
"GETI3";"AES TIETE SA - AES TIETE SA";"Energia Elétrica";"Energia Elétrica";14.45;"ON";55091100000.0;381253000.0;0.0;0.0;0.3374;0.0;417673000.0;0.0;0.0;0.0;""
"GFSA3";"GAFISA - GAFISA SA";"Construção e Engenharia";"Construção Civil";16.6;"ON";7258850000.0;43728000.0;22730200.0;0.0;0.0481;0.0;-585122000.0;0.0;0.0;0.0;"Ações de titularidade dos membros do Conselho de Administração"
